date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:32	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:32%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/14_dark_rain_lost_angeles.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/14_dark_rain_lost_angeles.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:32	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:32%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/14_lost_angeles.ptb	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/14_lost_angeles.ptb	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:32	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:32%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/14_lost_angeles_gitarre.pdf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/14_lost_angeles_gitarre.pdf	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:33	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:33%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/14_lost_angeles_bass.pdf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/14_lost_angeles_bass.pdf	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:33	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:33%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/15_dark_rain_meant_to_die.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/15_dark_rain_meant_to_die.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:33	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:33%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/15_dark_rain_meant_to_die.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/15_dark_rain_meant_to_die.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:33	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:33%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/15_dark_rain_meant_to_die.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/15_dark_rain_meant_to_die.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:33	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:33%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/15_meant_to_die.ptb	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/15_meant_to_die.ptb	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:34	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:34%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/15_meant_to_die_gitarre.pdf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/15_meant_to_die_gitarre.pdf	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:34	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:34%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/15_meant_to_die_bass.pdf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/15_meant_to_die_bass.pdf	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:34	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:34%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/16_dark_rain_lose_you.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/16_dark_rain_lose_you.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:34	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:34%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/16_dark_rain_lose_you.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/16_dark_rain_lose_you.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:35	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:35%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/16_dark_rain_lose_you.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/16_dark_rain_lose_you.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:35	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:35%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/16_lose_you.ptb	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/16_lose_you.ptb	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:35	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:35%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/16_lose_you_gitarre.pdf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/16_lose_you_gitarre.pdf	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:35	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:35%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/16_lose_you_bass.pdf	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/pdfs/frame_of_mind/16_lose_you_bass.pdf	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:35	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:35%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/17_dark_rain_outro.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/17_dark_rain_outro.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:36	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:36%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/17_dark_rain_outro.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/17_dark_rain_outro.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:36	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:36%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/17_dark_rain_outro.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/frame_of_mind/17_dark_rain_outro.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:36	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:36%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/17_outro.ptb	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/powertabs/frame_of_mind/17_outro.ptb	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:37	1855/1855	---M--	200	added ('OK')	image/jpeg	etag:%2273f-52669801e8870%22	http://www.markusbrunner.de/typo3temp/pics/439d4bc92d.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/439d4bc92d.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:37	29930/29930	---M--	200	added ('OK')	image/jpeg	etag:%2274ea-5264ed257540f%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/the_first_songs_vorne.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/the_first_songs_vorne.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:37	1903/1903	---M--	200	added ('OK')	image/jpeg	etag:%2276f-5266980210915%22	http://www.markusbrunner.de/typo3temp/pics/af8ab4a76c.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/af8ab4a76c.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:38	1870/1870	---M--	200	added ('OK')	image/jpeg	etag:%2274e-5266980233b9a%22	http://www.markusbrunner.de/typo3temp/pics/92fdada101.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/92fdada101.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:39	1718/1718	---M--	200	added ('OK')	image/jpeg	etag:%226b6-526698025bc40%22	http://www.markusbrunner.de/typo3temp/pics/eaec1b2ebd.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/eaec1b2ebd.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:39	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:39%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/01_dark_rain_thinking.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/01_dark_rain_thinking.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:39	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:39%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/01_dark_rain_thinking.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/01_dark_rain_thinking.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:39	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:39%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/01_dark_rain_thinking.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/01_dark_rain_thinking.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:40	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:40%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/02_dark_rain_ever.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/02_dark_rain_ever.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:40	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:40%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/02_dark_rain_ever.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/02_dark_rain_ever.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:40	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:40%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/02_dark_rain_ever.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/02_dark_rain_ever.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:40	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:40%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/03_dark_rain_seven.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/03_dark_rain_seven.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:40	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:40%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/03_dark_rain_seven.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/03_dark_rain_seven.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:41	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:41%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/03_dark_rain_seven.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/03_dark_rain_seven.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:41	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:41%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/04_dark_rain_are_you_really_loving_me.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/04_dark_rain_are_you_really_loving_me.mp3	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:41	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:41%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/04_dark_rain_are_you_really_loving_me.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/04_dark_rain_are_you_really_loving_me.ogg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:41	1363/1363	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2028%20Sep%202018%2011:10:41%20GMT	http://www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/04_dark_rain_are_you_really_loving_me.webmvp8.webm	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/darkrain/darkrain_media/mp3s/the_first_songs/04_dark_rain_are_you_really_loving_me.webmvp8.webm	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:42	31545/31545	---M--	200	added ('OK')	image/jpeg	etag:%227b39-5264ed2725e2b%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/entrancepic.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/entrancepic.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:42	2658/2658	---M--	200	added ('OK')	image/gif	etag:%22a62-5264ed25763b0%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/markusbrunner_logo.gif	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/markusbrunner_logo.gif	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:10:42	27452/27452	---M--	200	added ('OK')	image/jpeg	etag:%226b3c-5264ed24ea93c%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/drbild.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/drbild.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:10:42	1182/1182	---M--	200	added ('OK')	image/jpeg	etag:%2249e-5265d2a27d212%22	http://www.markusbrunner.de/typo3temp/pics/c5644ccb48.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/c5644ccb48.jpg	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:10:46	50532/50532	---M--	200	added ('OK')	image/jpeg	etag:%22c564-5264ed27b08fe%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/the_first_songs_hinten.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/the_first_songs_hinten.jpg	(from http://www.markusbrunner.de/audiografie/dark-rain.html)
13:11:18	223600/223600	---M--	200	added ('OK')	image/jpeg	etag:%2236970-5264ed27a6cbc%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/cover_the-timeless-mood.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/cover_the-timeless-mood.jpg	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:16:14	2036297/2036297	---M--	200	added ('OK')	audio/mpeg	etag:%221f1249-5264ed25c361a%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_mit-gesang.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_mit-gesang.mp3	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:16:50	2056661/2056661	---M--	200	added ('OK')	audio/ogg	etag:%221f61d5-5264ed27ced62%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_mit-gesang.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_mit-gesang.ogg	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:21:43	2036297/2036297	---M--	200	added ('OK')	audio/mpeg	etag:%221f1249-5264ed278f5b9%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_ohne-gesang.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_ohne-gesang.mp3	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:22:22	2057535/2057535	---M--	200	added ('OK')	audio/ogg	etag:%221f653f-5264ed2b61e7f%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_ohne-gesang.ogg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_the-right-one_ohne-gesang.ogg	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
13:28:49	6737644/6737644	---M--	200	added ('OK')	audio/mpeg	etag:%2266ceec-5264ed27943da%22	http://www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_timeless-mood_ohne-gesang.mp3	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/uploads/tx_mbsonglist/Markus-Brunner_timeless-mood_ohne-gesang.mp3	(from http://www.markusbrunner.de/audiografie/markus-brunner.html)
